database_identifier,chemical_formula,smiles,inchi,metabolite_identification,mass_to_charge,fragmentation,modifications,charge,retention_time,taxid,species,database,database_version,reliability,uri,search_engine,search_engine_score,smallmolecule_abundance_sub,smallmolecule_abundance_stdev_sub,smallmolecule_abundance_std_error_sub,Breast_1,Breast_10,Breast_11,Breast_12,Breast_13,Breast_14,Breast_15,Breast_16,Breast_17,Breast_18,Breast_19,Breast_2,Breast_20,Breast_21,Breast_22,Breast_23,Breast_24,Breast_25,Breast_26,Breast_27,Breast_28,Breast_3,Breast_4,Breast_5,Breast_7,Breast_8,Breast_9,control_1,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_2,control_20,control_21,control_22,control_23,control_24,control_25,control_26,control_27,control_28,control_29,control_3,control_30,control_4,control_5,control_6,control_7,control_8,control_9,QC01,QC02,QC03,QC04,QC05,QC06,QC07
CHEBI:30769,C6H8O7,OC(=O)CC(O)(CC(O)=O)C(O)=O,"InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)",Citric acid,191.0195928,,,,96.11875,,,,,,,,,,,,15138832.23,6204225.375,8273871.261,21927787.96,7440791.508,18455231.04,6054453.07,11409937.47,6679052.368,7944861.59,6796400.826,11597908.23,2673327.271,6736804.579,13608603.1,6636017.126,7170957.194,5726788.106,5770772.454,3129203.082,8034419.914,8838338.001,11934465.31,14732421.87,18184500.79,8427234.004,12591975.72,10025454.02,4767443.516,12989404.2,5331336.275,16437899.84,8757351.86,18639667.72,16298348.83,13400718.12,15494892.95,12266147.87,8815254.94,9946475.18,12697947.39,6655530.847,3814022.241,10738147.23,13695408.12,9266949.884,9039571.14,12050758.9,17606843.41,7516470.516,7818752.817,6609454.759,8054720.418,9227940.718,7576269.31,12070627.74,3477432.358,13408157.57,15079382,11044752.67,12480359.03,15222712.07,16952539.59,14935933.33
CHEBI:17656,C8H8O3,O[C@@H](C(O)=O)c1ccccc1,"InChI=1S/C8H8O3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,7,9H,(H,10,11)/t7-/m1/s1",(R)-mandelic Acid,151.0402383,,,,47.3998,,,,,,,,,,,,1125286.489,813116.2228,1144275.424,5051066.714,725026.3725,1789399.408,835992.8292,1108917.657,1113780.954,2256793.366,989444.4472,909181.2419,1722919.836,2796584.491,2613918.742,4520504.343,826940.9248,1668485.313,5046968.75,1235174.374,1415244.966,3321239.569,1962665.065,912311.5507,832380.4538,761593.9045,1544003.302,1686217.791,2037286.012,2807612.297,1901953.109,2688161.752,1791643.355,2441124.592,1733400.395,1317966.732,1126779.352,1249374.238,1666004.478,1404843.705,1181332.829,2391354.267,1274728.313,1937394.983,1079666.86,1451099.016,2001431.737,1289683.889,1769587.027,476488.438,1882989.788,2245816.519,1415411.824,1808778.999,2001021.081,1775868.915,2642966.329,1921207.999,2028412.045,1979038.563,1800425.114,1875787.659,1901070.088,1911941.711
CHEBI:2873,C30H48O5,[H][C@@]12CC[C@]3(C)[C@]([H])(CC=C4[C@]5([H])[C@@H](C)[C@H](C)CC[C@@]5(CC[C@@]34C)C(O)=O)[C@@]1(C)C[C@@H](O)[C@H](O)[C@@]2(C)CO,"InChI=1S/C30H48O5/c1-17-9-12-30(25(34)35)14-13-28(5)19(23(30)18(17)2)7-8-22-26(3)15-20(32)24(33)27(4,16-31)21(26)10-11-29(22,28)6/h7,17-18,20-24,31-33H,8-16H2,1-6H3,(H,34,35)/t17-,18+,20-,21-,22-,23+,24+,26+,27+,28-,29-,30+/m1/s1",Esculentic acid (Diplazium),487.3425621,,,,95.0422,,,,,,,,,,,,2499433.908,1513619.76,3764391.791,2275256.04,3314618.914,4817498.205,1562745.567,2531610.203,2198153.584,1687313.363,1514471.263,2540194.694,4612892.439,1280297.867,1890547.438,4041367.801,1400639.719,3199411.405,3974176.104,1535411.945,2698948.18,2237908.13,3899112.922,1362110.8,1484657.381,2212286.329,951895.0559,2386114.567,2609505.281,2793295.954,2848532.685,6646918.681,1382842.573,1836532.549,3268350.766,4751828.343,3825642.842,1819765.501,2373626.261,1449085.865,2305647.752,3098761.865,2154625.208,2899915.866,2029968.31,5371042.272,3853987.255,2707182.876,2777002.113,4877796.621,2550752.125,2459579.432,1959205.792,1194373.65,1513885.179,2913308.089,2495330.454,2492887.85,3118000.573,2644408.496,2439349.222,2711683.148,2839388.453,2529469.214
CHEBI:45996,C10H14N2O6,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,"InChI=1S/C10H14N2O6/c1-4-2-12(10(17)11-8(4)16)9-7(15)6(14)5(3-13)18-9/h2,5-7,9,13-15H,3H2,1H3,(H,11,16,17)/t5-,6-,7-,9-/m1/s1",Ribothymidine,257.0774927,,,,146.3195,,,,,,,,,,,,4441020.301,9348411.83,6242304.714,7577021.851,9157183.099,9867203.311,9789305.599,9651916.099,7157988.024,8199698.367,8997328.866,11184007.43,6874354.741,7916421.874,7071126.102,9171792.101,9188560.264,10153314.67,8909603.172,5657399.655,7411651.058,7638818.48,5463334.496,8312842.811,6015405.393,7778639.592,10014812.51,6919633.257,10252636.81,10411399.42,10987383.7,7494187.468,12265836.6,7843119.596,7425791.05,8518627.372,9729184.093,8403223.038,6688369.741,7166919.368,7393635.745,10031279.7,7816309.003,7129879.897,6881837.994,10500284.32,10166059.74,10039057.51,9613170.798,7502454.902,11459807.22,9047914.032,8730018.272,10262911.1,7684011.538,9583724.051,10030294.86,7630796.308,8619757.625,8498153.357,8869123.117,8642790.237,9170206.864,9064029.932
CHEBI:44247,C24H46O2,OC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O,"InChI=1S/C24H46O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h9-10H,2-8,11-23H2,1H3,(H,25,26)/b10-9-",Nervonic acid,365.3421074,,,,35.3812,,,,,,,,,,,,5034725.369,13363846.91,7570301.994,2677634.122,4025063.447,4020423.933,5813197.45,5048280.632,11476013.95,15719504.94,5318648.352,3597515.431,2040875.918,2964401.127,1527186.126,4634270.351,3715906.666,3180614.214,5511822.563,5875282.579,5822861.768,4285746.858,4120404.485,6501171.323,3308722.654,4647795.205,2608116.498,8714891.339,2509399.832,3874646.209,3401358.324,3596499.11,3851288.376,4684680.247,4939646.706,4985674.509,5411768.37,8180443.509,3202162.032,5914954.593,5080322.896,4616632.43,7672465.343,4763016.785,3816252.65,4047904.134,3785210.765,6614653.667,8062139.241,4302791.851,6535305.054,3803437.106,5910561.09,3198508.884,3608591.069,2934321.297,6618693.983,7449186.694,5252108.505,5717511.654,4519001.169,5681911.673,5578451.316,4537165.801
CHEBI:29069,C8H6O4,OC(=O)c1ccccc1C(O)=O,"InChI=1S/C8H6O4/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4H,(H,9,10)(H,11,12)",Phthalic acid,165.0194399,,,,365.231,,,,,,,,,,,,2032242.065,1872877.809,1698871.877,2003119.319,1548793.718,1889711.551,2005299.682,1779421.385,1906715.777,1788419.274,1821162.631,2052795.144,1990046.837,1999962.182,1909322.282,1722467.806,2043373.395,257535.6731,1870778.247,1974876.752,1848348.812,2032912.881,1494540.436,1961726.712,2065044.352,2024010.25,2016556.952,2098415.21,1971396.297,1891255.657,1992864.517,1731294.942,1892061.9,1986071.82,1972262.922,2049410.551,1942430.218,1634792.629,1934003.064,1839790.765,1890407.201,1970756.874,1872649.497,2079679.339,1980296.812,1838455.084,1911926.992,1864041.395,2035394.416,1964418.555,2073426.093,2087282.224,2036714.995,1784886.15,2083909.789,2007992.777,1914731.932,1775653.204,1909547.26,1955048.373,2093798.737,2019752.736,1672915.333,2033588.285
,,,,"3-(3,4-Dihydroxy-5-methoxy)-2-propenoic acid",209.045278,,,,94.47405,,,,,,,,,,,,1819891.405,2460956.725,2218925.354,2931020.527,2681784.813,1983290.623,2018726.007,2385874.934,1881128.892,2069012.416,1779454.66,2267787.42,2849895.834,2344215.253,2366708.956,2267792.768,2271507.6,2553903.018,2201493.835,2305284.885,1852252.505,2372098.725,3183944.333,2003880.433,2167139.611,1366109.708,2053770.79,2013457.291,2237882.754,2274100.68,3091419.506,1827562.46,2434280.187,0,1142492.218,437543.8807,2202328.146,2181842.367,2295121.673,2043622.411,1314592.871,2670631.336,265340.1032,2246117.263,590264.7056,2828560.988,2691011.558,2412236.184,87191.05534,1452342,1820569.71,1794237.837,1629258.009,1855183.294,1562199.31,2781828.986,193040.031,2596984.227,2370642.615,2197486.914,2355549.118,2212951.53,2487694.719,2041871.484
CHEBI:89830,C8H8O4,O(C)C1=CC(C(=O)O)=C(O)C=C1,"InChI=1S/C8H8O4/c1-12-5-2-3-7(9)6(4-5)8(10)11/h2-4,9H,1H3,(H,10,11)",5-Methoxysalicylic acid,167.0350503,,,,46.92035,,,,,,,,,,,,2120812.195,1827265.156,2505037.199,14620343.21,1752704.084,1330935.343,3923492.271,12923642.67,8245729.061,4774076.633,10954163.85,9565159.758,8594856.6,3498311.862,8027653.592,42344448.74,631835.6449,19450037.35,15663039.02,1480834.036,1922539.374,6668219.627,3484860.893,2327148.642,16575130.85,1154570.912,2934308.403,19267331.35,2878761.214,16875115.26,29454699.07,46857920,34662682.7,4334673.322,15672081.47,19332160.85,55488942.29,6808600.608,5024467.122,4357954.338,11538481.4,34772748.27,11969251.31,13698277.46,10529418.24,20956756,9051735.556,29707518.75,9796758.881,10341478.3,17843420.19,30233499.53,12830990.12,9923962.638,18242339.24,8784938.859,39140948.2,16246303.79,14863733.12,15790553.04,15035637.22,15268713.44,15238261.8,15616776.05
CHEBI:17859,C5H8O4,OC(=O)CCCC(O)=O,"InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)",Glutaric acid,131.0350168,,,,396.225,,,,,,,,,,,,990289.0436,2658176.211,2885745.781,2323316.089,2686023.625,2657436.686,1977391.828,2816397.478,2907396.962,2913897.159,2757083.946,2664909.865,2749798.17,2759360.329,2898957.039,2808310.354,2835494.966,2916827.749,2875063.271,2662882.401,2729064.018,2725343.416,2728096.309,2725543.961,2625167.015,2546270.932,2693798.74,3319692.199,2851923.038,2781983.468,2726795.973,2923101.541,3291606.787,2650531.162,5561586.292,2695762.003,2584790.011,2680803.319,2728900.944,2793443.41,2711471.408,2757592.861,2740092.816,2738179.289,2729715.145,2678329.477,2872489.285,2635988.193,2864475.583,2737047.42,2837043.189,2860205.75,2655602.433,2818550.058,2506089.347,2896728.545,2743416.162,2641097.558,2801430.296,2868501.089,2719606.735,2744646.561,2692168.041,2654430.416
CHEBI:36595,C4H4O3,O=C1CCC(=O)O1,InChI=1S/C4H4O3/c5-3-1-2-4(6)7-3/h1-2H2,Succinic anhydride,99.00635269,,,,30.94585,,,,,,,,,,,,255107.6627,388333.0659,613637.4799,7445487.158,604341.7447,498670.418,515939.6804,720211.1035,652951.1356,492555.587,634840.9566,845870.3281,338986.152,548449.0858,665382.1138,990123.244,548056.328,733588.0694,605480.3713,587700.8771,592257.6105,242206.8218,633548.8816,561666.2073,1012854.525,260632.1846,484676.3066,499227.8328,594010.6445,725924.3656,585171.1411,830086.9885,490188.2679,542524.0582,861774.1561,554089.6324,599260.3215,291296.7766,614038.0793,542947.2958,826074.5538,687115.0804,691578.8683,550516.9259,518735.0307,753272.0573,1400909.054,597410.0055,502289.8266,700010.6993,622716.6541,577491.4309,660960.7814,648727.4014,318267.7637,648553.9886,555089.0191,424852.2975,409083.2899,373323.6123,541708.934,655183.6227,563739.7137,620702.4535
CHEBI:32368,C11H22O2,CCCCCCCCCCC(O)=O,"InChI=1S/C11H22O2/c1-2-3-4-5-6-7-8-9-10-11(12)13/h2-10H2,1H3,(H,12,13)",Undecanoic acid,185.1547766,,,,47.2488,,,,,,,,,,,,3100380.279,3168864.991,1752475.002,1492474.641,2004601.299,2097882.515,1757498.958,2957035.664,2832552.269,130265.5641,1601243.391,2909723.232,2140430.564,3229313.287,2197723.763,2716299.097,2163969.167,1820810.444,2072692.242,2803033.012,3291605.042,3141252.927,2440851.577,8201762.808,3758087.498,1921205.169,3363282.943,3671127.755,3560994.587,2669152.133,1455010.359,3842876.604,2919666.306,2824148.019,1222656.499,3615739.366,4020549.241,1578972.168,918416.8193,2648743.779,3281691.267,2387917.972,2900187.495,2952797.055,2980435.809,2323012.925,2861095.973,3089689.001,3721167.409,3314018.608,3895813.952,3114267.248,3666903.286,2758806.669,3198200.311,2223551.847,4422307.335,2653824.33,2511708.59,2439872.599,2508884.799,2724811.126,2675685.007,2756048.842
CHEBI:27913,C4H8O4,OC[C@H](O)C(=O)CO,"InChI=1S/C4H8O4/c5-1-3(7)4(8)2-6/h3,5-7H,1-2H2/t3-/m0/s1",L-Erythrulose,119.0350706,,,,312.8815,,,,,,,,,,,,15488605.5,13135657.16,34155856.4,23212787.09,15023145.1,37663441.32,12222741.21,32547347.36,52436598.61,16029280.91,15812088.12,13414411.88,23212495,28652538.37,28571840.61,46642405.02,18229658.06,20938374.57,35633976.54,12215181.95,20085770.15,15245503.04,13559814.1,16370665.37,12942993.78,39687436.24,11468714.28,25646448.85,12869305.16,13539751.13,23904134.12,34176641.63,12872608.4,14284098.24,14938270.41,30468466.28,16126932.15,13173218.96,15756899.33,31410213.3,13930357.2,32834621.89,13337677.36,13338030.81,31059334.32,30962559.07,30916247.55,30418905.96,15677684.61,36652180.05,16497862.15,22259893.63,14631869.2,15529664.41,33007772.75,15269112.5,27883089.6,21563762.29,14975976.63,15859603.1,15493558.35,37179886.1,37305921.97,37719380.69
CHEBI:45441,C5H9NO4,C([C@H](CO)NC(C)=O)(=O)O,"InChI=1S/C5H9NO4/c1-3(8)6-4(2-7)5(9)10/h4,7H,2H2,1H3,(H,6,8)(H,9,10)/t4-/m0/s1",N-Acetylserine,146.0458715,,,,418.2485,,,,,,,,,,,,5343978.776,641216.0102,2151786.052,417978.5826,307799.1823,289581.1232,505273.4293,1476965.226,277960.7516,350816.6805,436206.7799,566081.6728,159559.0913,162435.2507,1056282.563,997740.4641,705189.6786,261138.5659,552194.0681,328556.4234,606116.4224,568055.904,1168414.952,775280.2372,760721.8891,457099.915,730085.299,500425.0243,579157.7441,573245.631,418776.1736,609506.7517,619054.9071,541357.0639,606550.177,477324.0695,972494.8381,532888.3912,913412.178,593248.1417,601931.6709,395642.372,569852.3303,800506.1562,570451.8205,1090513.894,539634.9402,546649.1486,606970.9696,524636.8845,457133.4286,590394.5329,333451.1874,525377.085,381480.5878,492656.7467,207283.9676,702802.7184,664285.5176,788360.5621,637953.8431,669260.1164,775626.0503,762824.4451
CHEBI:16217,C6H10O6,OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C6H10O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-5,7-10H,1H2/t2-,3-,4+,5-/m1/s1",Gluconolactone,177.0404164,,,,132.402,,,,,,,,,,,,1446331.336,31880503.9,11664436.92,7494750.083,8189453.461,9829300.879,6432574.568,8581390.679,14601844.26,10792256.16,10011955.37,9415522.104,27636379.97,8379622.494,12038015.79,9713008.956,10206771.99,12390187.25,10310132.08,13131739.93,12374948.94,15038957.49,5007126.475,5513204.683,5807496.265,12886330.73,8380667.983,10551923.62,11027606.48,8683938.326,9679763.861,10814446.53,8842632.249,9562781.682,8225079.425,7746060.577,8020984.399,13987729.56,8519852.365,5593400.318,6497740.528,9374888.306,8835302.116,13910351.5,7962812.235,6938156.903,9123835.971,9443044.376,8046062.119,7801261.46,10069712.9,7342329.023,8468121.486,8327151.499,9432326.955,9586709.016,8311357.916,9097901.625,8826195.71,8660686.988,8551143.279,10123333.9,8859945.414,8798887.689
CHEBI:89379,C15H20O4,O1C(CCC=2C1=C(C(=C(C2)O)C)C)(CCC(=O)O)C,"InChI=1S/C15H20O4/c1-9-10(2)14-11(8-12(9)16)4-6-15(3,19-14)7-5-13(17)18/h8,16H,4-7H2,1-3H3,(H,17,18)",gamma-CEHC,263.1286136,,,,84.79345,,,,,,,,,,,,697208.049,96998.09914,593269.9238,209887.3374,493028.6001,297278.7708,122026.4692,129230.1081,9608.911288,59837.71739,173214.1088,263002.1061,51879.76739,109971.3299,108710.6228,272409.6411,148252.7761,300007.5245,119748.3575,35583.31509,56039.43441,390697.5028,222793.8573,246373.6707,110668.3242,204163.8881,510223.0116,60823.38049,372183.9104,149969.7378,278191.7772,266378.9852,130092.6733,36308.18522,152187.5796,497775.4633,296828.1449,243252.5534,37764.09227,275725.5955,245587.039,593277.9402,72284.69913,356741.4762,172301.7984,470219.239,432670.1561,532998.0816,384151.6616,264867.7744,316698.4066,211829.2759,52416.99756,311719.9636,95277.85881,361496.7333,454516.8948,250730.361,315638.7242,295115.1625,355922.5242,302674.1281,258239.5479,303668.6329
CHEBI:32806,C6H6O6,OC(=O)C\C(=C/C(O)=O)C(O)=O,"InChI=1S/C6H6O6/c7-4(8)1-3(6(11)12)2-5(9)10/h1H,2H2,(H,7,8)(H,9,10)(H,11,12)/b3-1+",trans-Aconitic acid,173.009264,,,,181.749,,,,,,,,,,,,1177020.272,1175250.633,2964105.67,25060200.34,3674992.654,585089.4149,2498024.593,5892151.377,3476642.795,5038073.969,863136.3563,3744092.311,1575125.291,3789698.787,2271513.565,5388624.838,6421558.725,2553973.901,4366296.407,375396.0971,3064374.861,4291728.153,5038288.251,2610919.968,2677805.076,1694028.779,4216222.947,1506747.796,4904743.969,5948133.139,6736225.525,1827596.314,3066229.783,6977512.089,2691558.267,2969041.898,1420604.483,488523.1838,1786753.908,9919687.713,1517627.776,1633052.084,5788350.242,5335974.308,6233724.032,3364983.153,1246006.514,566017.6563,1823397.485,2031871.197,2805890.835,6275548.882,2618500.849,6260248.581,3581563.642,4186309.283,4636151.414,3834557.877,4193387.576,3752544.762,2419186.985,1570334.246,2379402.35,2790209.35
CHEBI:16600,C5H6O4,C\C(=C/C(O)=O)C(O)=O,"InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h2H,1H3,(H,6,7)(H,8,9)/b3-2+",Mesaconic acid,129.0193863,,,,468.623,,,,,,,,,,,,890405.9814,127820.0466,89312.34937,716819.5942,0,630015.3008,92070.03759,145387.6974,142208.6147,186955.4321,81785.19161,45305.23042,0,129041.5984,96238.95209,95398.04474,78582.41771,142305.6548,311224.3603,134451.1225,145296.2418,93214.52137,432788.5831,0,0,0,106044.2326,80407.62801,91343.2298,87500.21661,251643.6664,92581.09743,137794.1368,544250.9416,0,42499.72618,224223.6235,130224.6694,140809.5167,40996.48112,0,93524.58889,124929.5183,89055.22663,0,39944.28721,94736.05812,90865.69246,146705.6096,0,144033.7043,205140.5351,93847.82624,571479.7498,47132.84263,363911.0413,133734.7408,279627.6311,345607.0094,217885.2076,193480.9156,131754.6606,136601.1838,100363.2764
CHEBI:75168,C23H46NO7P,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)COP(O)(=O)OCCN,"InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)/b10-9-/t22-/m1/s1",LysoPE(18:1(9Z)/0:0),478.2945303,,,,219.506,,,,,,,,,,,,11057028.75,11880873.05,9750999.99,4053165.156,8057469.203,8196787.761,12873772.96,9296378.24,5566380.072,9864910.739,6346324.832,8292610.442,7116746.541,7232799.878,9170587.38,7531353.298,7480727.48,10688976.5,20135257.14,7680614.464,16013176.49,15631753.14,8666134.336,10705640.37,6050320.793,13750175.25,6998954.266,9313045.322,10854030.21,14011539.48,6371057.82,7778631.494,15238759.64,5865363.61,11770437.65,829441.792,9705153.363,6972657.027,8087065.057,5905845.174,7838373.208,5811319.448,3846191.777,4413261.788,5518884.86,6229110.351,9302729.389,4809823.209,6650858.528,7521655.815,7158007.9,7631637.105,6951490.696,10245864.4,9509774.941,7962048.804,4636718.914,8409150.858,8933358.624,8373548.65,8577601.596,8835474.316,9475013.154,8920434.08
CHEBI:21557,C7H13NO3S,CSCC[C@H](NC(C)=O)C(O)=O,"InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)/t6-/m0/s1",N-Acetyl-L-methionine,190.0541495,,,,217.3965,,,,,,,,,,,,4908545.39,986239.8202,1947264.141,941847.8603,771035.6324,1083817.782,894839.1866,1288317.91,725488.0683,892285.0398,767087.9298,851893.8498,623029.1479,721602.5081,980593.8688,1920611.502,893348.3472,871274.4375,1262710.338,790415.1273,723680.127,1136274.771,393806.4496,854801.1827,1326989.053,752492.8241,1366118.241,672505.5088,1033165.397,1103933.888,635106.0192,901605.7247,1275101.199,814651.944,1099401.197,892321.0114,915116.8699,540117.5423,1022761.591,819139.1019,733981.6806,1131749.786,225644.4465,854034.5226,719124.3871,1478410.647,1879017.626,687899.543,1586150.948,898251.8186,907763.1928,902740.8076,900812.4866,897443.0357,1132128.595,853551.4782,543150.6099,989330.875,1004576.771,1028362.749,1104451.952,1209143.212,1170247.21,1203840.689
CHEBI:16259,C11H13NO3,CC(=O)N[C@@H](Cc1ccccc1)C(O)=O,"InChI=1S/C11H13NO3/c1-8(13)12-10(11(14)15)7-9-5-3-2-4-6-9/h2-6,10H,7H2,1H3,(H,12,13)(H,14,15)/t10-/m0/s1",N-Acetyl-L-phenylalanine,206.0823278,,,,200.551,,,,,,,,,,,,208476.1042,211753.4519,554254.6644,219052.3739,197097.9941,173282.1612,377812.5505,311203.8454,221451.7988,246312.6393,270184.5557,199889.0976,253991.3531,206626.3758,348539.0723,388933.2974,258965.9143,261216.7139,822040.8726,164882.9314,437779.5951,438415.1267,154521.3534,176856.3613,161635.1595,131499.0892,252483.7855,574996.0692,373334.6962,358400.6387,292183.4827,405126.6542,319015.0036,436248.588,330138.9107,302766.0384,429211.854,96620.29189,209062.3222,334556.4082,287253.9906,476929.1969,231586.2932,388358.616,296238.8119,344013.184,445478.3729,213075.141,358238.1441,236215.8513,241760.1276,458694.6003,600608.4396,346665.6015,394727.5911,340082.3124,455315.6251,486452.7712,426113.4934,438464.3609,388404.7385,438314.4342,401123.894,349366.7585
CHEBI:36999,C10H14O2,CC(=C)C1CCC(=CC1)C(O)=O,"InChI=1S/C10H14O2/c1-7(2)8-3-5-9(6-4-8)10(11)12/h5,8H,1,3-4,6H2,2H3,(H,11,12)",Perillic acid,165.0920355,,,,49.9037,,,,,,,,,,,,2682993.075,1104765.676,1658735.21,1505091.564,3653345.261,2815542.893,1816764.475,1646497.032,1200498.122,3603249.768,1521323.359,3227720.351,1327920.238,1593116.491,1306765.513,1161198.134,3402338.42,5068074.235,943105.5806,2210255.366,1321957.507,1348974.517,547581.8995,2137452.643,1021094.02,3378220.659,2150323.262,2062806.896,3037460.454,538642.4269,2569795.106,3088586.187,391011.8319,1409700.487,3456429.101,5760444.375,2412779.963,2585269.257,1617308.062,1020473.956,1403237.989,3236632.104,3372387.638,2890412.694,2174013.841,3762260.704,1799016.684,1513570.585,5343108.85,5489503.291,5037157.979,1940977.657,1729370.147,2821904.385,1297763.614,2279960.564,5472006.521,2126075.594,2398461.816,2556816.825,2552829.804,2233925.576,2449440.263,2394882.633
CHEBI:16971,C6H6O3,Oc1ccc(O)c(O)c1,"InChI=1S/C6H6O3/c7-4-1-2-5(8)6(9)3-4/h1-3,7-9H","benzene-1,2,4-triol",125.0244152,,,,317.184,,,,,,,,,,,,1093403.971,2820037.53,2920490.285,2788856.017,1886155.492,2874526.043,1441004.066,1732941.547,4548789.258,3350385.697,2375942.171,2485439.288,3805028.642,2669785.512,5587924.526,2481501.859,2245850.742,2688655.57,3372526.608,2361163.004,3711337.126,3112273.542,1517022.419,2997791.982,2248735.467,3010736.586,2371916.007,2908241.725,2520758.773,2712226.302,2923501.322,2999880.814,2203059.81,2672815.437,2717757.836,2433941.046,2747515.817,2549735.613,2548361.257,2559556.438,2513932.524,2786859.702,2457998.999,1930186.415,2497991.078,2431872.58,2442791.483,2513633.579,2917411.899,2789352.848,3112808.958,1745465.319,2585450.873,2177851.663,2793633.053,2254642.849,3125175.283,3245910.651,3068393.448,3050056.307,2825927.919,2903405.285,3165253.413,3031544.778
CHEBI:137054,C9H12O7S,S(OC1=C(OC)C=C(C(O)CO)C=C1)(O)(=O)=O,"InChI=1S/C9H12O7S/c1-15-9-4-6(7(11)5-10)2-3-8(9)16-17(12,13)14/h2-4,7,10-11H,5H2,1H3,(H,12,13,14)",3-Methoxy-4-hydroxyphenylethyleneglycol sulfate,263.023145,,,,43.9709,,,,,,,,,,,,4073088.762,13858356.03,12452738.01,8781494.789,8556592.038,20837191.01,15480441.25,15892840.2,8206083.097,19250833.47,9972693.602,6242258.578,13015673.11,12276509.81,15226748.68,30259117.84,12083073.45,19016281.36,32517878.19,11621323.54,7670017.537,7976937.972,20250638.28,7849893.249,4654957.205,5677801.628,7496614.315,8876568.491,8605226.499,14690328.21,13113659.53,15601991.93,7762667.631,22302497.99,11729150.22,11173123.6,23138353.91,8151354.564,6391464.369,12623661.92,8137402.793,11874829.91,3917834.433,5174017.697,12324024.96,11151773.44,10589800.88,8268992.7,9712363.518,4865963.078,8099180.738,21081521.53,16437874.07,23039479.97,15482802.99,9144035.682,23905188.15,13781242.52,14247252.38,14743353.57,14280584.55,13811223.53,10640041.02,15002774.05
